0;0.388888889;0.526949241;0
0;0.450617284;0.529565672;4
0.125;0.574074074;0.529565672;9
0.28125;0.62345679;0.526949241;6
0.1875;0.672839506;0.522762951;1
0.03125;0.722222222;0.519099948;12
0.375;0.722222222;0.513867085;1
0.03125;0.734567901;0.50758765;1
0.03125;0.759259259;0.506017792;7
0.21875;0.734567901;0.506017792;5
0.15625;0.697530864;0.507064364;6
0.1875;0.660493827;0.508110937;6
0.1875;0.586419753;0.509157509;4
0.125;0.555555556;0.52014652;0
0;0.469135802;0.52433281;18
0.5625;0.320987654;0.527472527;4
0.125;0.308641975;0.527472527;0
0;0.333333333;0.526949241;0
0;0.339506173;0.523286238;0
0;0.339506173;0.521716379;0
0;0.327160494;0.519099948;0
0;0.327160494;0.52014652;0
0;0.302469136;0.519099948;0
0;0.333333333;0.522762951;4
0.125;0.37654321;0.525379383;5
0.15625;0.425925926;0.529565672;4
0.125;0.512345679;0.529042386;1
0.03125;0.635802469;0.526425955;8
0.25;0.660493827;0.523809524;1
0.03125;0.722222222;0.517006803;7
0.21875;0.722222222;0.513343799;7
0.21875;0.734567901;0.509157509;8
0.25;0.722222222;0.507064364;8
0.25;0.660493827;0.508110937;6
0.1875;0.62345679;0.509157509;3
0.09375;0.598765432;0.51177394;5
0.15625;0.549382716;0.513867085;3
0.09375;0.512345679;0.519623234;3
0.09375;0.5;0.522762951;0
0;0.5;0.523809524;0
0;0.487654321;0.524856096;0
0;0.487654321;0.523286238;0
0;0.475308642;0.520669806;0
0;0.450617284;0.519623234;0
0;0.425925926;0.518576661;0
0;0.401234568;0.517530089;2
0.0625;0.388888889;0.518053375;2
0.0625;0.388888889;0.519099948;0
0;0.401234568;0.520669806;4
0.125;0.524691358;0.527995814;6
0.1875;0.586419753;0.529565672;6
0.1875;0.635802469;0.526949241;7
0.21875;0.685185185;0.521193093;6
0.1875;0.697530864;0.518053375;5
0.15625;0.734567901;0.512820513;9
0.28125;0.771604938;0.509680795;6
0.1875;0.771604938;0.509157509;7
0.21875;0.759259259;0.509680795;6
0.1875;0.697530864;0.510727368;7
0.21875;0.660493827;0.514390372;5
0.15625;0.598765432;0.522239665;0
0;0.549382716;0.52433281;0
0;0.524691358;0.5285191;0
0;0.512345679;0.529565672;0
0;0.487654321;0.527995814;0
0;0.462962963;0.526949241;0
0;0.450617284;0.525379383;0
0;0.438271605;0.524856096;0
0;0.425925926;0.523286238;0
0;0.413580247;0.522239665;3
0.09375;0.413580247;0.523286238;3
0.09375;0.401234568;0.525379383;3
0.09375;0.401234568;0.527995814;4
0.125;0.50617284;0.530612245;5
0.15625;0.574074074;0.533228676;7
0.21875;0.691358025;0.527472527;7
0.21875;0.716049383;0.524856096;7
0.21875;0.734567901;0.519623234;9
0.28125;0.783950617;0.519099948;7
0.21875;0.796296296;0.513867085;9
0.28125;0.716049383;0.51177394;5
0.15625;0.679012346;0.512297227;5
0.15625;0.660493827;0.516483516;7
0.21875;0.413580247;0.522239665;4
0.125;0.37037037;0.525379383;0
0;0.425925926;0.529565672;2
0.0625;0.450617284;0.5285191;0
0;0.450617284;0.5285191;0
0;0.450617284;0.5285191;0
0;0.419753086;0.525379383;0
0;0.401234568;0.523286238;0
0;0.382716049;0.52014652;0
